Session:,Creating Research-Like Experiences for All Students,Invited,Title:,Undergraduate Research Projects in UK Universities,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,9:30AM,<b> Author: </b>,"Ross K Galloway, University of Edinburgh",<b> Co-Author(s): </b>,None,"Essentially all undergraduate physics degree programs in the UK require every student to complete a substantial research project, usually in the final year of the program. Students typically conduct this project while embedded within one of the physics research groups of their institutions. Project lengths vary but usually encompass 200-600 hours of work, and there is an expectation that the project should feature original research. I will discuss the nature of these research projects, highlighting features such as project topic allocation, pre-project preparation, assessment, and the student skills developed by the project work. I will discuss the strengths and also the challenges of this system, and give some examples of student project topics from my own institution.",None
Session:,Reform Dissemination: Successful Examples II,Contributed,Title:,Seven Years of Change: Outcomes from the Science Education Initiative,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,9:40AM,<b> Author: </b>,"Stephanie Chasteen, University of Colorado Boulder",<b> Co-Author(s): </b>,Katherine K Perkins,"In 2005, the Science Education Initiative (SEI) at the University of Colorado was launched as a $5 million, university-funded project to support departments in improving science education (http://www.colorado.edu/sei). The SEI has funded work across seven STEM departments and dozens of courses to institute a scientific approach to educational reform driven by three questions: What should students learn? What are students learning? Which instructional approaches improve student learning? The SEI is structured with a small team of central staff, and a cohort of Science Teaching Fellows-- postdocs, hired into individual departments, who partner with faculty to identify learning goals, develop instructional materials, and research student learning. Key elements of the program are its departmental focus and bottom-up structure. As the SEI draws to a close, we have an opportunity to reflect upon the impacts of the program. This talk will highlight the outcomes of the SEI model, including both affordances, and lessons learned.",None
Session:,Physics Education Research Posters 1,Poster,Title:,The CU Science Education Initiative: Examining the Model and its Impact,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,9:15PM,<b> Author: </b>,"Stephanie Chasteen, University of Colorado Boulder",<b> Co-Author(s): </b>,Katherine K Perkins,"In 2005, the Science Education Initiative (SEI) at the University of Colorado was launched as a $5 million, university-funded project to support departments in improving science education (http://www.colorado.edu/sei). The SEI funded work across seven STEM departments to transform dozens of courses using a scientific approach to educational reform driven by three questions: What should students learn? What are students learning? Which instructional approaches improve student learning? The SEI is structured with a small team of central staff, and a cohort of Science Teaching Fellows -- postdocs, hired into individual departments, who partner with faculty to identify learning goals, develop instructional materials, and research student learning. Key elements of the program are its departmental focus and bottom-up structure. As the SEI draws to a close, we have an opportunity to reflect upon the impacts of the program. This poster will use multiple data sources to examine and highlight the outcomes of the SEI model, including both the affordances and lessons learned.",None
Session:,Outreach: Fun Ways to Engage,Contributed,Title:,Western Kentucky Physics Olympics: A Regional Success Story,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,1:40PM,<b> Author: </b>,"Richard Gelderman, Western Kentucky University",<b> Co-Author(s): </b>,"Jason Boyles, Keith Andrew","Building upon the legacy of previous Physics Olympics at other institutions (Riban, 1976, Phys. Teach. 14, 471), the Western Kentucky Physics Olympics is a one-day team pentathalon competition. Our university was part of the early Physics Olympics movement; however, by the mid-90s it had managed to lose its way. When the 25th anniversary of Physics Olympics was celebrated in 2000, we had misplaced all our institutional knowledge and had to restart Physics Olympics from scratch. Our five-event format is built around a theme and always includes a Do-Ahead, a Plan-Ahead, a Communication-Calculation Challenge, an Impromptu Team Activity, and Fermi Questions. We will present examples of our favorite events for themes such as D.I.Y. Physics, The Science of Supervillans, Pirates of the Bluegrass, or The Year of the Potato. Our hope is that Physics Olympics will re-emerge as a national celebration of doing physics.",None
Session:,Teacher Training and Enhancement Posters,Poster,Title:,Infusing Pedagogical Content Knowledge into Elementary Teacher Preparation,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,8:30PM,<b> Author: </b>,"Claudia Fracchiolla, Kansas State University",<b> Co-Author(s): </b>,N. Sanjay Rebello,"Pedagogical Content Knowledge (PCK) is an important aspect in the preparation of future teachers. We have recently redesigned the Concepts of Physics (CoP) course for future elementary teachers at Kansas State University to infuse PCK into the learning experiences of the students. In this poster, we will describe how this course integrates the process of learning the physics concepts with learning of children's ideas about those concepts. The course is structured around the pedagogical learning bi-cycle (PLB), which combines the learning of content knowledge with knowledge of age-appropriate pedagogy. The integration is facilitated through a metacognitive reflection as a bridge between learning content and pedagogy. We will describe the structure of the course and provide examples of the activities of the course that have been used to facilitate students' metacognition and development of their PCK.",This material is based upon work supported by the National Science Foundation under grant 1140855.
Session:,MOOCs and You,Panel,Title:,"A Physics MOOC That Helps Students, Researchers, and Teachers Learn",Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,1:30PM,<b> Author: </b>,"David E. Pritchard, MIT",<b> Co-Author(s): </b>,"Kimberly R Colvin, John Champaign, Alwina Liu, Colin Fredericks","The RELATE group (http://RELATE.MIT.edu) is now running its fourth MOOC, 8.MReV on edX.org. Pre-post testing showed normalized gain of 0.31+/-0.02 independent of student initial skill or cohort with over 1000 receiving certificates. This and other learning correlates differently with time spent using various available resources. Our special track for teachers has forums on how to teach various topics, and for suggesting and vetting external resources. Our MOOC is a ""user facility"" for PER researchers who wish to run experiments using a control/experimental group protocol, or to vet assessment instruments. Currently nine researchers are collaborating on seven projects: three are developing or testing instruments to measure various aspects of problem solving ability, three are developing new ways to understand and teach problem-solving expertise, and two involve using multi-dimensional psychometrics to discover whether actual student skills depend more on learning objective, cognitive category, question type, or question format. More collaborators are sought.","Work supported by NSF, MIT, and Google."
Session:,Preparing Physics Teachers to Teach in Diverse Environments,Contributed,Title:,Diverse Environments in Northern Colorado K-12 Schools,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,2:30PM,<b> Author: </b>,"Wendy K. Adams, University of Northern Colorado",<b> Co-Author(s): </b>,None,"Diversity in Colorado K-12 schools has taken on a new meaning in the past four years. We are no longer merely facing diverse socio-economic backgrounds. 25% of the students in our local district speak English as a Second Language (ESL) and over 10% are recent refuges to America. This past year there were 54 languages spoken in one local high school with many of the students entering school for the first time in their lives. One might think that science teachers would be insulated from many of these challenges, unfortunately various pressures in the school system result in this same diversity in the science classroom. The good news is that techniques that are effective for teaching ESL learners are consistent with techniques for effective instruction in science.",None
Session:,Incorporating Metacognition in Physics Instruction and Assessing Outcomes,Invited,Title:,Scientific Articles and Metacognition -- Enhancing Students' Understanding,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,4:00PM,<b> Author: </b>,"Yehudit Judy Dori, Massachusetts Institute of Technology",<b> Co-Author(s): </b>,None,"Reading scientific articles is a vital part of communicating scientific knowledge to high school and undergraduate students, our future citizens, for preparing them to be independent life-long learners. Reading is an active process, which demands constructing new knowledge and linking it to prior knowledge. We have demonstrated the importance of training students in applying a metacognitive tool for facilitating students' reading and analyzing scientific articles. The tool guides students how and when to use various reading strategies and monitor their own understanding of scientific texts. In my talk, I will refer to the metacognitive aspect of scientific literacy and describe two metacognitive studies, one conducted with high school chemistry majors and the other with bio-medical undergraduate students. Finally, I will discuss the implications of these studies to science education in general and physics education in particular.",None
Session:,"If They Build It, They Will Learn",Contributed,Title:,Sound and Music on the Cheap,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,9:40AM,<b> Author: </b>,"Wendy K. Adams,",<b> Co-Author(s): </b>,None,Several hands-on sound and music activities for ages 4-100 will be presented. Materials and instructions will be provided to assemble your own straw trombone and cup banjo. Other acoustic demonstrations will be presented including tuning fork transfer of energy to Ping-Pong balls and water and resonance with pasta and raisins.,None
Session:,Physics Education Research Posters 2,Poster,Title:,Solving the Two Sigma Problem,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,5:45PM,<b> Author: </b>,"Wendy K. Adams, University of Northern Colorado",<b> Co-Author(s): </b>,Connor Jordan,"We have developed a course for students with weak backgrounds in physics that has consistently resulted in an effect size over three for female students and over two for males on the Force Concept Inventory. This course demonstrates improved outcomes in three areas that have not been previously reported in the literature: a) very large effect sizes on a concept tests, b) reasonable FCI gains (0.57) using interactive engagement with poorly prepared students, and c) reducing the gender gap. The course is structured around the theoretical design of engaging students in effortful practice via a highly structured course with lots of feedback. The structure is provided to block student short cuts. Groups and activities have been carefully chosen to provide a safe environment for discussion and practice, and the idea that effort results in success is constantly reinforced by activities with reasonable challenges.",None
Session:,Sustainability of Physics Teacher Prep Programs,Invited,Title:,Sustainability: Obtaining Department Buy-In,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,9:00AM,<b> Author: </b>,"Gay B. Stewart, University of Arkansas",<b> Co-Author(s): </b>,John C Stewart,"Physics teacher preparation is the responsibility of physics departments, since those are the institutional units that provide physics education to university students. It is also a primary requirement for physics' long-term health in these days of the medical sciences' dominance. Still, some departments do not fully commit to this mission! At the University of Arkansas, one of the first PhysTEC sites, a model tied to two ""champions"" gained strong institutional support and is in a transitional phase of obtaining broader departmental support. The key to departmental buy-in has always been the appeal of the improvements to things traditionally important to the department, an improved undergraduate program and significant positive attention from administration. Cultivating the next generation of leadership has been an ongoing effort. Understanding what makes a ""champion,"" and distributing this among faculty willing to commit some time and effort, but who have other primary passions, is the key.",This work was made possible in part by the NSF and FIPSE as part of the first PhysTEC grant.
Session:,Physics Education Research Posters 1,Poster,Title:,Introductory Physics Students: Understanding of Electric Potential in DC Circuits,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,8:30PM,<b> Author: </b>,Ane Leniz,<b> Co-Author(s): </b>,"Kristina Zuza, Jenaro Guisasola","Electricity is an area of physics that students find significantly difficult to understand. In many introductory physics courses on electricity, the core of the theory of electric circuits is a set of simple DC circuit laws, which relate algebraically voltages, currents, and resistance. These laws are usually related to the Drude model of electric current. Previous research shows that relations between electrostatics and electrodynamics are still a source of teaching-learning problems in the first years of university. Research shows that students do not relate concepts studied in electrostatics with the phenomena that occur in electric circuits. This study investigates how students from two different universities and countries understand the relation between potential difference and current in a context close to DC circuits. The results show evidence that in current transitional situations students don't usually use potential difference to perform the analysis. They show deficiencies in the explanatory model of charge movement.",None
Session:,High School Topics,Contributed,Title:,Improving Secondary Physics Through Morehead State's Early College Program,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,9:10AM,<b> Author: </b>,"Kent J. Price, Morehead State University",<b> Co-Author(s): </b>,None,"Many secondary schools in Eastern Kentucky do not have the resources or personnel to offer a rigorous high school physics course. Some of those that do have little communication with university science departments. The result is that secondary students in the region wishing to pursue a degree in science or engineering will be less prepared for college. This presentation will provide an overview of two different strategies to improve high school physics instruction in the region, both through Morehead State's Early College program. One involves university physics faculty serving as mentor to a qualified high school teacher in the region. The relationship has resulted in significant student improvement on such measures as the Force Concepts Inventory and better alignment of the high school physics curriculum with university expectations. The other collaboration involves live internet-based instruction from college faculty to bring physics to a school system without a local physics instructor. Morehead State's Early College Physics program will be described, along with the advantages and disadvantages of the two different collaborations.",None
Session:,Lecture and Classroom Posters,Poster,Title:,Active Learning Samples,Meeting:,"2014 Summer Meeting: Minneapolis, Minnesota",Location:,N/A,Date:,,<b> Time: </b>,5:00PM,<b> Author: </b>,"Gowoon Choi, Florence Darlington Technical College",<b> Co-Author(s): </b>,None,"Several active learning samples will be displayed as follows: 1. An idea of a fun, first class activity: Building an easy-to make balloon-powered car from a given template and everyday materials like straw, coffee stirrer,...etc. Students are led to compete with their own racing cars in class. A template, a built-in sample car, students' misunderstandings of related concepts will be displayed. 2. A different style of lab assignment was developed. Unlike the traditional lab report format, the focus is to encourage students to describe the concepts in their own words according to qualitative labs. This after-lab writing assignment helps students understand better the lab topics. Assignment forms and evaluation grids were developed. 3. Combining Ranking task and realtime (short-checking) lab idea: when students are reluctant to accept or are not sure about the answers of some ranking task, performing an easy set-up lab about the ranking task seems to help them to accept the result. A ranking task, short-lab set-up pictures and students' responses will be displayed.",2013 NFE
