Session:,Physics Education Research I,Poster,Title:,Surveying Introductory Physics Students Attitudes and Approaches to Problem Solving,Meeting:,"2016 Summer Meeting: Sacremento, California",Location:,N/A,Date:,,<b> Time: </b>,9:15PM,<b> Author: </b>,"Andrew J. Mason, University of Central Arkansas",<b> Co-Author(s): </b>,Chandralekha Singh,"Students' attitudes and approaches to problem solving in a science domain can greatly impact their actual problem solving practices and also influence their motivation to learn and ultimately the development of expertise. We developed and validated an Attitudes and Approaches to Problem Solving (AAPS) survey [1] and administered it to students in the introductory physics courses in a typical research university in the United States. Here, we discuss the development and validation of the survey and analysis of the responses to the survey questions of students in introductory physics courses. The introductory physics students' responses to the survey questions were also compared with those of physics faculty members and graduate students. We find that introductory students are in general less expert-like than the physics faculty members and graduate students. Moreover, on some AAPS survey questions, the responses of students and faculty have unexpected trends and should be interpreted carefully.","[1] Source: A. Mason and C. Singh, Surveying graduate students attitudes and approaches to problem solving, Physical Review: Physics Education Research 6(2), 020124 (2010)."
Session:,Physics Education Research I,Poster,Title:,"Student Attitudes, Network Positions, and Conceptual Gains in Introductory Physics",Meeting:,"2016 Summer Meeting: Sacremento, California",Location:,N/A,Date:,,<b> Time: </b>,9:15PM,<b> Author: </b>,"Adrienne L. Traxler, Wright State University",<b> Co-Author(s): </b>,Raym Alzahrani,"Student attitudes toward physics typically worsen over the first semester of introductory calculus-based physics, as measured by instruments like the Colorado Learning Attitudes about Science Survey (CLASS). Larger courses are particularly linked with these negative shifts, with positive shifts mostly measured in smaller courses using active learning. However, students in a large course may have very different experiences depending on whether they are socially isolated or work in collaborative groups. Social network analysis provides tools to distinguish between isolated and well-connected students within the same course and examine this possible latent variable in attitudinal shifts. Here, we compare CLASS shifts with students' initial and final network positions for several sections of introductory calculus-based physics. Where available, CLASS scores and shifts will also be compared to students' conceptual gains to form a more complete picture of their physics experience over the semester.",None
Session:,Physics Education Research I,Poster,Title:,Decreased Failure Rates Across all Ethnicities in UC Davis CLASP,Meeting:,"2016 Summer Meeting: Sacremento, California",Location:,N/A,Date:,,<b> Time: </b>,9:15PM,<b> Author: </b>,Mary K. Chessey*,<b> Co-Author(s): </b>,"David Webb, Wendell Potter","We examine overall student success in the reformed large introductory physics course for undergraduate bioscience students at UC Davis and find significant reductions in failure rates for all ethnicities as compared to the traditional lecture format of the same course. Using statistical analysis of tens of thousands of student course grades across six years, we find that the UC Davis Collaborative Learning through Active Sense-making in Physics (CLASP) style interactive engagement course is associated with decreased failure rates, which are uniformly low across all ethnicities. In the traditional lecture format course, which the CLASP course replaced, failure rates vary widely between ethnicity groups. While the failure rates in the CLASP course are smaller for all ethnicities, other measures of student outcomes remained unchanged or improved(1).",*Sponsored by David Webb. (1)Reference DOI: 10.1119/1.4857435
Session:,Physics Education Research I,Poster,Title:,"Attitudes, Approaches to Physics Problem Solving: Turkish and American Students",Meeting:,"2016 Summer Meeting: Sacremento, California",Location:,N/A,Date:,,<b> Time: </b>,8:30PM,<b> Author: </b>,"Andrew J. Mason, University of Central Arkansas",<b> Co-Author(s): </b>,"Nuri Balta, Chandralekha Singh","The Attitudes and Approaches to Problem Solving Survey (AAPS) was developed in order to assess attitudes, as well as preferred approaches, towards physics problem solving. Establishment of validity and reliability was based on data from university-level students in introductory-level and graduate-level physics courses in the United States. However, the surveys validity and reliability needs to be investigated for educational systems in other nations, e.g. the Turkish secondary and university students. We present data taken from physics students in three different types of Turkish high schools, as well as a section of university students in Turkey. Validity and reliability measurements are presented that indicate the survey is useful for both the American and Turkish school systems, and results showcase differences in grade level, school type, and gender. Principal component analysis with matrix rotation indicates groupings of the surveys 33 items into potential item clusters.",None
Session:,Physics Education Research I,Poster,Title:,Student Ideas About Coordinate Systems in the Upper Division,Meeting:,"2016 Summer Meeting: Sacremento, California",Location:,N/A,Date:,,<b> Time: </b>,9:15PM,<b> Author: </b>,"Brian D. Farlow, North Dakota State University",<b> Co-Author(s): </b>,"Mike Loverude, Marlene Vega, Warren Christensen","As part of a broader study on student thinking about mathematics in the undergraduate physics curriculum, we report on students ideas about coordinate systems in the upper division. Early evidence suggests that upper-division physics students struggle to answer conceptual and pictorial questions requiring the use of Cartesian and non-Cartesian coordinate systems. Specifically, students have difficulty identifying the motion of objects using plane polar coordinates. Not recognizing that both radial displacement and polar angle change with respect to time for motion along non-circular paths is a specific example of this difficulty. We report findings from one-on-one interviews that used a think-aloud protocol designed to shed light on student thinking within this domain.",None
Session:,Physics Education Research I,Poster,Title:,Comparing Teaching Effectiveness Across Years Using Background-Attenuated Learning Gains,Meeting:,"2016 Summer Meeting: Sacremento, California",Location:,N/A,Date:,,<b> Time: </b>,8:30PM,<b> Author: </b>,"Brent W. Barker, Roosevelt University",<b> Co-Author(s): </b>,"Brittney Austin, Kayla Fouch","Comparing learning gains between different offerings of the same course is helpful for studying effectiveness of instruction. In small classes, fluctuations in student background can introduce confounding variables and make direct comparison difficult. In the present work, we correlate student backgrounds with learning gains on conceptual inventories in introductory physics and show a method for accounting for differences in student backgrounds. We compare two consecutive years of classes and demonstrate the affect of accounting for these differences in backgrounds.",None
Session:,Physics Education Research I,Poster,Title:,Group Dynamics on Group Exams,Meeting:,"2016 Summer Meeting: Sacremento, California",Location:,N/A,Date:,,<b> Time: </b>,8:30PM,<b> Author: </b>,"Steven F. Wolf, East Carolina University",<b> Co-Author(s): </b>,"William A. Burgess, Joi P. Walker","Student group behavior in both a classroom and group exam setting in the context of a calculus-based introductory physics class was observed in order to explore the patterns of behavior within each classroom environment. This observation focused on cognitive, epistemic, and social aspects of student interactions. The grain size considered is both the individual student level, and the group level. Of particular interest is the emergence of common roles that arise across groups, as well as any differential behaviors between the regular classroom settings and group exam settings.",None
Session:,Physics Education Research I,Poster,Title:,The Effects of Grader Assessment Feedback on Student Motivation,Meeting:,"2016 Summer Meeting: Sacremento, California",Location:,N/A,Date:,,<b> Time: </b>,9:15PM,<b> Author: </b>,"Kaala A. Cheney, San Jos State University",<b> Co-Author(s): </b>,"Annie Chase, Cassandra Paul","Grader Assessment Feedback (GAF) -- defined as any written information a grader gives the student on a test, quiz, and/or any other form of assessment -- is a powerful tool that instructors can use to help students construct knowledge. Students from different GAF-driven introductory college-level physics courses at San Jose State University were invited to complete a web-based survey at the end of their semester. Through a hypothetical scenario survey question, we examine how students think an extrinsically motivated student should study for a grade and how an intrinsically motivated student should study for understanding. Previous research suggests that instructor use of non-traditional GAF methods correlate with student beliefs that studying for a good grade involves the same efforts as studying for understanding. We use qualitative methods to examine student responses to determine whether different types of GAF influence how students believe intrinsically motivated vs. extrinsically motivated students should study.",None
Session:,Physics Education Research I,Poster,Title:,The Effects of SCALE-UP Intervention in Algebra-based Introductory Physics Classes,Meeting:,"2016 Summer Meeting: Sacremento, California",Location:,N/A,Date:,,<b> Time: </b>,8:30PM,<b> Author: </b>,"Zeynep Topdemir, Georgia State University",<b> Co-Author(s): </b>,"David N. Trusty, Ebru Oncul, Brian D. Thoms","We have implemented SCALE-UP in half of the algebra-based introductory physics classes at Georgia State University. In this study, we compare lab and lectures activities for Lecture/Laboratory format and SCALE-UP. Also, we have investigated the effects of these differences on success and withdrawal rates, student conceptual learning as measured by the Force Concept Inventory (FCI), and student attitudes as measured by Colorado Learning Attitudes about Science Survey (CLASS). Even though SCALE-UP algebra-based physics classes show no significant increase in FCI gains over traditional classes, SCALE-UP intervention shows a significant improvement in CLASS favorable scores for both Conceptual Understanding and Problem Solving categories.",None
Session:,Physics Education Research I,Poster,Title:,Comparing Two Activities Effectiveness Improving Reasoning with Multiple-Variable Graphed Information,Meeting:,"2016 Summer Meeting: Sacremento, California",Location:,N/A,Date:,,<b> Time: </b>,9:15PM,<b> Author: </b>,"Rebecca J. Rosenblatt, Illinois State University",<b> Co-Author(s): </b>,James Peronne,"Past findings show large differences in student ability to use, and reason with, certain graphed data. Namely, many students incorrectly assume there must be dependence between the axes of any graph whether-or-not the data suggests a relation and whether-or-not a controlled experiment was done. In addition, students have similar difficulties reasoning with multivariable data displayed on a graph in multiple trend-lines. A majority of the errors made are consistent with a failure to properly control variables and/or reasoning illogically about the data. We developed and pilot tested two different one-hour group work activities to improve student understanding. One activity was laboratory based and focused on control of variables and experimentation. The other was recitation based and focused on logical reasoning and data manipulation. Results show the relative effectiveness of the activities and suggest interesting facts about the importance of logical reasoning vs. control of variables when working with graphed data.",None
