Session:,Research on ExtraSolar Planets,Invited,Title:,Characterizing the Atmospheres of Extrasolar Planets: Seeking a Habitable World,Meeting:,"2015 Summer Meeting: College Park, Maryland",Location:,N/A,Date:,,<b> Time: </b>,2:30PM,<b> Author: </b>,"Drake Deming, University of Maryland",<b> Co-Author(s): </b>,Ashlee Wilkins,"Measuring the properties of exoplanetary atmospheres informs us concerning the formation and evolution of planetary systems, and can in principle identify conditions favorable for life. We have been able to characterize the atmospheres of exoplanets over a wide range of sizes, from planets larger than Jupiter to planets only modestly larger than Earth. However, the exoplanets characterized to date are all relatively hot worlds, well above habitable temperatures. Future advances in high contrast imaging, and continued discovery of planets transiting bright stars, will allow us to probe nearby worlds orbiting in the habitable zones of their stars. I will describe two tracks to characterizing the atmospheres of habitable exoplanets. One track will use the James Webb Space Telescope to observe habitable planets transiting red dwarf stars, and the other track will use a coronagraphic technique to image a world like our own Earth orbiting a star like our Sun.",None
Session:,Research on ExtraSolar Planets,Invited,Title:,Exoplanet Genetics: What Host Star Chemical Abundances Reveal About Planetary System Formation and Composition,Meeting:,"2015 Summer Meeting: College Park, Maryland",Location:,N/A,Date:,,<b> Time: </b>,2:00PM,<b> Author: </b>,"Johanna Teske, Carnegie Institution of Washington",<b> Co-Author(s): </b>,None,"Though the ultimate goal of astronomers is to discover Earth 2.0, most exoplanets that we know of appear to be very different than Earth, and even distinct from the other planets in our Solar System. From the very first detections, astronomers have striven to understand what factors influence exoplanet formation, evolution, and composition what is responsible for the vast diversity in observed planetary systems? Through the process of star and planet formation we think that genes, or chemical abundances, of host stars are in some way passed on to their orbiting planets. In this talk, I will present results of ongoing high precision spectroscopic studies of host star abundances to investigate how/to what extent planet composition, atmospheric and interior, is dependent on host star composition.",None
Session:,Research on ExtraSolar Planets,Invited,Title:,Future Exoplanet Missions: Towards Habitable Worlds,Meeting:,"2015 Summer Meeting: College Park, Maryland",Location:,N/A,Date:,,<b> Time: </b>,3:00PM,<b> Author: </b>,"Aki Roberge, NASA Goddard Space Flight Center",<b> Co-Author(s): </b>,None,"To our delighted surprise, over the last decade we have found that planetary systems around other stars are far more abundant and diverse than astronomers expected. Some appear like the Solar System, with planets on orderly, nearly circular orbits. But many others have planets quite unlike the ones in our system, like hot Jupiters and super-Earths. We have now begun to examine these planets in more detail, and will do far more in the near future with the James Webb Space Telescope. All these discoveries encourage us to start planning for an even bigger goal, searching for habitable conditions on the surfaces of planets outside the Solar System and seeing if any might have signs of life. In this talk, I will discuss NASAs current plans and future visions for space telescope missions that could advance detailed studies of exoplanets, leading towards the world-shaking goal of finding biosignatures on a world around another star.",Session organizer: Kevin M. Lee
Session:,Research on ExtraSolar Planets,Invited,Title:,The Promise and Challenge of Research on Extrasolar Planets from Space,Meeting:,"2015 Summer Meeting: College Park, Maryland",Location:,N/A,Date:,,<b> Time: </b>,1:30PM,<b> Author: </b>,"Mark Clampin*, GSFC",<b> Co-Author(s): </b>,None,"During the last decade the number of confirmed planets outside our solar system has become a deluge, and we have started to probe the atmospheric composition of exoplanet atmospheres. I examine the early techniques of extrasolar planet detection, and show how observations from space with missions such as Kepler and COROT have greatly expanded the catalog of exoplanet candidates. Space missions have also played a major role in the characterization of exoplanet atmospheres. I will discuss have planned survey missions such as the Transiting Exoplanet Survey Satellite (TESS) will add to our understanding of exoplanets, and discuss the future role of the James Webb Space Telescope. Finally, I will review the search for life problem and discuss candidate observations that would attempt to find evidence of life, together with the missions required to undertake such observations.",*Sponsored by Kevin Lee
Session:,Professional Skills for Graduate Students,Invited,Title:,Affordances and Limitations of Quantitative and Qualitative Methods,Meeting:,"2015 Summer Meeting: College Park, Maryland",Location:,N/A,Date:,,<b> Time: </b>,1:30PM,<b> Author: </b>,"Andrew Elby, University of Maryland, College Park",<b> Co-Author(s): </b>,None,"In this workshop-style session, Steven Pollock and I will involve participants in qualitative and quantitative analysis of some data as a springboard to meta-level discussions about the affordances and limitations of the methods and how they can work together, at the level of an individual study or at the level of PER more broadly, to provide deeper understandings of physics learning. I will engage participants in analysis of a brief segment of classroom video, and Steven will share and discuss analyses of some quantitative datasets. Then we will facilitate discussion of how the respective roles that quantitative and qualitative analyses can play in researching teaching and learning, and how researchers can decide which methods to employ.",None
Session:,Professional Skills for Graduate Students,Invited,Title:,"Selection, Generalization, and Theories of Cause in Case-Oriented Physics Education Research*",Meeting:,"2015 Summer Meeting: College Park, Maryland",Location:,N/A,Date:,,<b> Time: </b>,1:30PM,<b> Author: </b>,"Amy D. Robertson, Seattle Pacific University",<b> Co-Author(s): </b>,"Sarah B. McKagan, Rachel E. Scherr","Case-oriented physics education research which seeks to refine and develop theory by linking that theory to cases incorporates distinct practices for selecting data for analysis, generalizing results, and making causal claims. Unanswered questions about these practices may constrain researchers more familiar with the recurrence-oriented research paradigm which seeks to inform instructional predictions by discerning reproducible, representative patterns and relationships from participating in or critically engaging with case-oriented research. We use results from interviews with physics education researchers, a synthesis of the literature on research methodologies, and published examples of case-oriented and recurrence-oriented research to answer hard-hitting questions that researchers may pose. In doing so, we aim to substantiate our position that both case-oriented and recurrence-oriented PER are rigorous but that the rigor is of a different nature in each paradigm.",*This material is based upon work supported by the National Science Foundation under Grant Nos. 0822342 and 122732.
Session:,SPS Undergraduate Research and Outreach Poster session,Poster,Title:,Reactor Neutrino Flux Uncertainty Suppression on Daya Bay Experiment,Meeting:,"2015 Summer Meeting: College Park, Maryland",Location:,N/A,Date:,,<b> Time: </b>,8:00PM,<b> Author: </b>,Weiyi Wang,<b> Co-Author(s): </b>,Wei Wang,"The Daya Bay Reactor Neutrino Experiment has measured a non-zero value for the neutrino mixing angle theta 13 with a significance of 5.2 standard deviations. A rate-only analysis finds the neutrino oscillation parameter , sin^2(2 theta 13) , in a three-neutrino framework.To maximize the sensitivity to theta 13, multi-detector experimental setups are applied for the reduction of the correlated errors and uncorrelated errors. Using the chi-square minimization, covariance matrix method, error propagating method, the suppression fraction is 0.05 for Daya Bay Experiment.",None
Session:,SPS Undergraduate Research and Outreach Poster session,Poster,Title:,A Taxonomy of Conceptions About Density,Meeting:,"2015 Summer Meeting: College Park, Maryland",Location:,N/A,Date:,,<b> Time: </b>,8:00PM,<b> Author: </b>,"Ashley Elaine Miller, Grove City College",<b> Co-Author(s): </b>,DJ Wagner,"Conceptions concerning density have been the subject of many studies, dating at least as far back as Piaget. These studies have probed many aspects of density understanding in various domains. In this poster, we present a taxonomy of conceptions about density. The conceptions described in this taxonomy have been identified by prior studies and/or our own interviews and assessment results.",None
Session:,SPS Undergraduate Research and Outreach Poster session,Poster,Title:,"Physics, Nuclear Energy and the Informed Voter: Connecting the Dots",Meeting:,"2015 Summer Meeting: College Park, Maryland",Location:,N/A,Date:,,<b> Time: </b>,8:00PM,<b> Author: </b>,"Sarah H. Stroh, American University",<b> Co-Author(s): </b>,None,"Nuclear issues, while sometimes hotly contested, are not often contemplated or even considered by the average voter. Yet voter choices pertaining to nuclear energy decisions hold weight, often because they affect the surrounding environment and economy. One aim of the present study is to address the question: What role does physics play in voter choices pertaining to nuclear energy issues? To address this question, an electronic survey of American University students in the spring of 2015 investigated students conceptions of nuclear energy issues using a 3-tiered approach. The first tier targeted individual levels of understanding as they pertained to formal physical knowledge on issues involving nuclear energy. The second tier elicited individual conceptions regarding nuclear energy issues and how they translated into voter choices. The third focused on potential linkages between the respondents present knowledge and their voting patterns. A statistical analysis of the survey results will be presented.","*Sponsored by: Dr. Teresa L. Larkin, American University, Dept. of Physics"
Session:,SPS Undergraduate Research and Outreach Poster session,Poster,Title:,Acoustic Impedance Measurements on Woodwind Instruments,Meeting:,"2015 Summer Meeting: College Park, Maryland",Location:,N/A,Date:,,<b> Time: </b>,8:00PM,<b> Author: </b>,"Herbert Jaeger, Miami University",<b> Co-Author(s): </b>,Robert Durrough,"The acoustic impedance is a key quantity for the characterization of acoustic properties of an air column. We have built a simple impedance transducer and used it to measure the acoustic impedance of a clarinet and a tenor saxophone. Moreover, we studied the effect of tone holes on the acoustics of an air column. This poster will detail the workings of the transducer and present results of impedance measurements on these woodwind instruments.",None
