Session:,,Contributed,Title:,What Don't Your Students Know? The Most Astronomical Misconceptions,Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Taos,Date:,"Tuesday, Jan. 11",<b> Time: </b>,10:30AM,<b> Author: </b>,"Jeffrey Bennett, U. Colorado, Boulder",<b> Co-Author(s): </b>,None,"One of the keys to teaching any course is understanding the level of knowledge that your students bring in. Because astronomy is not a standard part of the high school curriculum, many physicists are unaware of the types of misconceptions that tend to arise in astronomy classes. In this presentation, I will discuss a few of the biggest misconceptions that you are likely to find among your students. Understanding these misconceptions and how to overcome them is crucial if you are to be successful as an astronomy teacher.",None
Session:,,Poster,Title:,The Texas Rural PTRA Programs*,Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Aragon SW Exhibit Hall,Date:,"Monday, Jan. 10",<b> Time: </b>,8:00AM,<b> Author: </b>,"Thomas O'Kuma, Lee College",<b> Co-Author(s): </b>,"Karen Jo Matsler, Janie Head, Peggy Schweiger,","The three Texas RPTRA Programs have nearly 100 high school and middle school teachers actively participating in the Rural PTRA program. Some activities and highlights of the Texas Tech University, Texas A&M; University, and Lee College Rural PTRA programs will be presented.","*Supported by AAPT, NSF, the Texas Rural PTRA Regional Centers, and many high school and middle schools in Texas."
Session:,,Invited,Title:,Einstein: From Unification to Relativity and Back Again,Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Ballroom C,Date:,"Tuesday, Jan. 11",<b> Time: </b>,4:30PM,<b> Author: </b>,"Michel Janssen, Univ. of Minnesota",<b> Co-Author(s): </b>,None,"Einstein found his way to special relativity through the unification of electric and magnetic fields. Electric and magnetic fields are not two separate fields but part of one field, the electromagnetic field. Likewise, space and time are part of one structure, space-time. In the work that led to general relativity, Einstein made a similar move. According to the equivalence principle space-time and gravitational field do not exist side by side but are part of one entity, nowadays called the inertio-gravitational field. The unification of electric and magnetic field led Einstein to the relativity of all uniform motion. For more than a decade he believed that the unification of space-time and gravity would lead to the relativity of arbitrary motion. Around 1920, he realized that this is not true and he embarked on a new project, the grand unification of electromagnetic and inertiogravitational fields.",None
Session:,,Invited,Title:,The Initiation and Development of the Radiation Laboratory over Five Years at MIT,Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Taos,Date:,"Monday, Jan. 10",<b> Time: </b>,2:00PM,<b> Author: </b>,"Robert V. Pound, Harvard Univ.",<b> Co-Author(s): </b>,None,"A British mission headed by Henry Tizard on September 1940 revealed to the U.S. military and the NDRC the invention of the high-powereed pulsed magnetron. Almost immediately, recruiting to staff a new radar laboratory began, initially among cyclotronists, headed by E. O. Lawrence. Much advance was made in many technologies by the lab, with little diversion into fundamental physics research, until the 4000-member laboratory was disbanded in December 1945.",None
Session:,,Invited,Title:,"Norris Bradbury and the Cold War: Los Alamos, 1945-1970",Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Isleta,Date:,"Wednesday, Jan. 12",<b> Time: </b>,11:00AM,<b> Author: </b>,Roger Meade,<b> Co-Author(s): </b>,None,"Los Alamos National Laboratory has stood at the center of United States national security policy beginning with the detonation of the first atomic bomb in July 1945. As second director of the Los Alamos Laboratory, succeeding J. Robert Oppenheimer in October 1945, Norris Bradbury led Los Alamos during the coldest of the cold war years. During his tenure, Los Alamos developed the hydrogen bomb, conducted hundreds of atmospheric and underground nuclear tests, and made contributions to the basic science. This talk, using slides, will trace the history of Los Alamos during the tenure of its second and longest serving director, Norris Bradbury.",None
Session:,,Invited,Title:,Qualitative Tasks for Introductory Electrostatics*,Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Acoma,Date:,"Monday, Jan. 10",<b> Time: </b>,4:15PM,<b> Author: </b>,"Stephen Kanim, New Mexico State Univ.",<b> Co-Author(s): </b>,"David Maloney, Curtis Hieggelke","Compared to other topics in introductory physics, there has been relatively little research conducted on student understanding of electrostatics. Some student difficulties with this material are related to an insufficient mastery of related topics in mechanics, while other difficulties appear to be specific to electrostatics. We are in our third year of an NSF-sponsored project to develop Tasks Inspired by Physics Education Research (TIPERs) -- classroom materials intended to strengthen student conceptual understanding of electrostatics. We will describe these tasks and their intended use as well as the research basis for their development. In addition, we will give examples of questions from a related assessment that we hope to use for exploring ways in which student understanding of mechanics topics affects understanding of electrostatics.",*Supported by NSF grant #DUE-0125831.
Session:,,Invited,Title:,Richtmyer Memorial Lecture - Measuring the Torsional Rigidity of DNA: An Old Problem with a New Twist,Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Ballroom C,Date:,"Monday, Jan. 10",<b> Time: </b>,9:45AM,<b> Author: </b>,"Carlos Bustamante, Univ. of California, Berkeley",<b> Co-Author(s): </b>,None,"Knowing the elastic properties of DNA is essential to understanding DNA: protein interactions and the structural dynamics of cellular processes such as replication, transcription, and chromosome condensation. As a first step towards studying transcription in topologically constrained molecules, we have developed a single molecule assay to determine the torsional mechanics of DNA. We have used a technique based on optical trapping and video microscopy to measure torque as a function of twist for stretched DNA tethers. Torsional strain in over- or underwound molecules was used to power the rotation of submicron beads that served as calibrated viscous loads. We tested the linearity of DNA's twist elasticity, directly measured the torsional modulus (finding a value 40% higher than widely used), characterized torque-induced structural transitions, and established a framework for future assays of torque and twist generation by DNA-dependent enzymes. In addition, our observations of continuous DNA-powered rotation have implications for the construction of nanomechanical devices: We have demonstrated that cooperative structural transitions in DNA can be exploited to construct a constant-torque windup motor and a force-torque converter.",None
Session:,,,Title:,Distinguished Service Citation Presentations,Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Ballroom C,Date:,"Monday, Jan. 10",<b> Time: </b>,9:00AM,<b> Author: </b>,"Patricia Allen, Appalachian State Univ.",<b> Co-Author(s): </b>,"George Amann, David P. Maloney, Robert H Romer",AAPT awards Distinguished Service Citations to:,None
Session:,,Invited,Title:,"A Young Physicist in the Atomic Bomb Projects, 1942-1946",Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Taos,Date:,"Monday, Jan. 10",<b> Time: </b>,1:30PM,<b> Author: </b>,"Anthony P. French, Massachusetts Institute of Technology",<b> Co-Author(s): </b>,None,"This talk will be a primarily personal account of the speakers wartime experiences, first at the Cavendish Laboratory in the British Tube Alloys project, 1942-44, and then at Los Alamos as a member of the British Mission to the Manhattan Project, 1944-46.",None
Session:,,,Title:,AIP Science Writing Award for Children,Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Ballroom C,Date:,"Monday, Jan. 10",<b> Time: </b>,9:15AM,<b> Author: </b>,"James Stith, American Institute of Physics",<b> Co-Author(s): </b>,None,The recipeint of the 2004 AIP Science Writing Award for Children is Marianne Dyson for her book,None
Session:,,,Title:,AIP Outstanding SPS Chapter Advisor Award,Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Ballroom C,Date:,"Monday, Jan. 10",<b> Time: </b>,9:20AM,<b> Author: </b>,Karen A Williams,<b> Co-Author(s): </b>,None,"The Society of Physics Students (SPS) awards the Outstanding Chapter Advisor Award to Earl Blodgett, University of Wisconsin at River Falls.",None
Session:,,Contributed,Title:,A Student-Created Classroom Physics Mural,Meeting:,"2005 AAPT Winter Meeting: Albuquerque, NM",Location:,Cochiti,Date:,"Tuesday, Jan. 11",<b> Time: </b>,3:30PM,<b> Author: </b>,"David Lapp, Tamalpais H.S.",<b> Co-Author(s): </b>,None,During the last eight years over 50 physics student/artists have designed and painted an evolving and growing mural in the physics classroom at Tamalpais High School. The mural now covers all wall space in the classroom. I will discuss the impetus for the project as well as the integration of both physics and art that has occurred as students have created their portions of the mural. Images and artifacts of the mural will be presented.,None
