6187,Contributed Poster Presentation,A Case Study:  Novel Group Interactions through Introductory Computational Physics,"With the advent of high-level programming languages capable of quickly rendering three-dimensional simulations, the inclusion of computers as a learning tool in the classroom has become more prevalent.  Although work has begun to study the patterns seen in implementing and assessing computation in introductory physics, more insight is needed to understand the observed effects of blending computation with physics in a group setting.  In a newly adopted format of introductory calculus-based mechanics, called Projects and Practices in Physics, groups of students work on short modeling projects  which make use of a novel inquiry-based approach  to develop their understanding of both physics content and practice.  Preliminary analyses of observational data of groups engaging with computation, coupled with synchronized computer screencast, has revealed a unique group interaction afforded by the practices specific to computational physics  problem debugging.",Michael J. Obsniuk,http://www.per-central.org/perc/2013/detail.cfm?ID=6187,"Department of Physics and Astronomy, Michigan State University","Paul W. Irving(1,2) and Marcos (Danny) Caballero(1,2)

1) Department of Physics and Astronomy
2) CREATE for STEM Institute
Michigan State University",2015
6213,Contributed Poster Presentation,A Kinesthetic Circulatory System Model for Teaching Fluid Dynamics,"Students often leave Introductory Physics for Life Science (ILPS) courses without the understanding of real# fluid dynamics, which is necessary for them to be successful in their future biology courses.  In an effort to reconcile this issue, researchers at UNE have focused on improving students understanding of the circulatory system. This requires students to apply multiple fluid dynamics concepts, specifically: conservation of mass, Bernoulli's principle and the Hagen-Poiseuille's law.  After interviewing a number of students during the past four years, the researchers developed a kinesthetic circulatory system model made of transparent plastic tubing of different radii and branched connectors.  This model enabled students to see the fluid travel at different speeds (visually) and different pressures (using digital pressure sensors) similar to the cardiovascular system.  Evaluation of this learning module indicates substantial improvement in student understanding and appreciation of real fluid dynamics concepts.

#Including viscosity",Elizabeth Whitmore,http://www.per-central.org/perc/2013/detail.cfm?ID=6213,University of New England,"James Vesenka - University of New England
David Grimm - University of New England
Bradley Moser - University of New England
Rebecca Lindell - Purdue University",2015
6287,Contributed Poster Presentation,A Study of the Equations Needed for Solving End-of-Chapter Problems in the E&M Chapters,"We used the Physics for Scientists and Engineers with Modern Physics (9th Edition) textbook by Serway and Jewett, solved all the end-of-chapter problems of the Electricity and Magnetism chapters and coded the physics equations as well as math equations and skills that were needed in the solutions. By analyzing the frequency of how equations were used and the correlation between different equations that were used together, we try to show some characteristics of the general textbook problems and how physics concepts might get practiced through those exercises in the E&M chapters.",Bin Xiao,http://www.per-central.org/perc/2013/detail.cfm?ID=6287,North Carolina State University,"Robert Beichner, North Carolina State University",2015
6047,Contributed Poster Presentation,A case study of lab development in the developing world,"In this presentation, I would like to discuss the various aspects of establishing a contemporary and low-cost University physics laboratory in the developing world. In particular, the process of laboratory development requires various fine balancing acts. First, indigenization based on locally available resources is to be balanced with the importation of technology. The latter is not only costly but one has to also face bureaucratic import rules and the unwillingness of foreign companies to deal with particular developing countries. Second, there is a cultural philosophy prevalent in many Asian countries of considering experiments a handmaiden to theory. Therefore, laboratory courses are mostly always tied up as ""parasites"" to theory courses. Third, there are various internal pressures and conflicting demands imposed by the local University administration. For example, development of laboratory is considered to be inferior to classroom teaching or doing ""elite"" physics. I will present the example of the Physics Laboratory at the Lahore University of Management Sciences (LUMS) where all of these challenges, arguably, have been successfully addressed.",Muhammad Sabieh Anwar,http://www.per-central.org/perc/2013/detail.cfm?ID=6047,"Department of Physics, Lahore University of Management Sciences",,2015
6168,Contributed Poster Presentation,A multidimensional analysis method for think-aloud protocol data,"As part of a larger project we analyze think aloud data to produce descriptions of thinking.  This analysis requires inferring thinking from observable participant behaviors, primarily what participants say.  To produce rich and reasonably accurate descriptions of the thinking we focus on several different features in the data. We analyze the participants speech for both their description of their thinking and the insight provided into their context dependent expectations.  We also attend to two non-verbal features in the data, gestures and pauses. In this paper we focus on each analytic feature, first describing the relevant research base and then explaining how we operationalize it in our analyses.  We tentatively claim that coordinating the analyses of the four features produces more accurate descriptions of reasoning than traditional think-aloud analysis methods, which focus primarily on analyzing speech.",Paul Hutchison,http://www.per-central.org/perc/2013/detail.cfm?ID=6168,Grinnell College,"Isabel Monaghan, Grinnell College; Rachael Morgan, Grinnell College",2015
6264,Contributed Poster Presentation,A study of transformative experience and its relation to student performance,"In two consecutive semesters of a second semester algebra-based introductory physics course in which elements of Investigative Science Learning Environment (ISLE) philosophy have been implemented, we gave students a series of survey questions to measure whether they had a transformative experience in learning about optics. We compared each students transformative experience (TE) score to their success in different aspects of the class. We discovered interesting data patterns and gender differences in terms of how students TE scores were related to their success in the course. In an effort to explain these patterns and differences, we conducted an exploratory factor analysis on the survey to investigate the underlying relationship between survey questions and to identify unobservable variables in the survey.",Yuehai Yang,http://www.per-central.org/perc/2013/detail.cfm?ID=6264,"California State University, Chico","Chris Kaneshiro: California State University, Chico

Binod Nainabasti: Florida International University 

David T Brookes: Florida International University

Leslie Atkins: California State University, Chico",2015
6286,Contributed Poster Presentation,Academic and Social Integration Among Upper Division Physics Students,"We present a network analysis from a newly developed survey of upper division physics students. This survey is part of an overall project focused on understanding student retention and persistence. The theory underlying this work is that social and academic integration are essential components to supporting students continued enrollment and ultimately graduation. This work uses network analysis as a way to investigate the role of social and academic interactions in retention and persistence decisions. In network analysis, students' social and/or academic interactions, along with demographic variables and student attributes, are used to test hypotheses about outcome variables. We focus on how student interactions with peers and with physics department faculty influence persistence. Our results, which are preliminary, will help frame the ongoing research project and identify ways in which departments can support students.",Eric Brewe,http://www.per-central.org/perc/2013/detail.cfm?ID=6286,Florida International University,"Justyna P. Zwolak, Florida International University
Remy Dou, Florida International University
Eric Williams, Florida International University",2015
6179,Contributed Poster Presentation,Access to undergraduate research opportunities at a large research university,"The American Physical Society recently released a statement calling on all university physics departments to provide all undergraduate students with access to research experiences. In response, we investigated the current status of access to undergraduate research at CU-Boulder, a large research institution where the number of undergraduate physics majors outnumber faculty by roughly ten to one. We created and administered two surveys within CU-Boulder's Physics Department: one probed undergraduate students' familiarity with, and participation in, research; the other probed faculty members experiences as research mentors to undergraduates. We describe the development of these instruments, our results, and our corresponding evidence-based recommendations for improving local access to undergraduate research experiences. We further present suggestions for how this process could be adapted for use in other departments.",Stephanie Hanshaw,http://www.per-central.org/perc/2013/detail.cfm?ID=6179,"Department of Physics, University of Colorado Boulder","Dimitri Dounas-Frazer, Department of Physics, University of Colorado Boulder
Heather Lewandowski, Department of Physics, University of Colorado Boulder",2015
6205,Contributed Poster Presentation,Agency Belief and Physics Identity: Sustainability In Physics Education,"The physics classroom provides an excellent opportunity for students to comprehend global sustainability issues and simultaneously be empowered by their science learning.  Drawing on data from a large national survey study of college students about their high school science experiences, we compare how frequently sustainability topics (e.g. energy supply, energy demand, climate change, water supply) are covered in high school physics versus other science courses.  Furthermore, employing science agency and physics identity theoretical perspectives, we examine whether the inclusion of sustainability topics has an effect on students science agency beliefs or their physics identities while controlling for demographics and other background variables.  
Our results indicate that physics classes are reported to cover sustainability topics less frequently than other science courses.  In addition, the inclusion of certain topics (e.g. energy supply) has a significant effect on students science agency beliefs and physics identity.",John Christopher Doscher,http://www.per-central.org/perc/2013/detail.cfm?ID=6205,Florida International University,"Zahra Hazari, Florida International University
Geoff Potvin, Florida International University
Leidy Klotz, Clemson University",2015
6156,Contributed Poster Presentation,Aiding Student Understanding of Applying Kirchoffs Voltage Law,"Students struggle with both a conceptual understanding and the mathematical application of Kirchoffs Voltage Law (KVL). The highly abstract nature of potential and electricity creates difficulties in students differentiating between and simply understanding such topics as charge, current, potential difference, and power. I have developed a diagram that builds conceptual understanding of potential and potential difference and also aids in generating a system of equations adhering to KVL. The diagram relates electric potential to a position along the circuit and incorporates all loops within that circuit on a single diagram.  Though this work is in its initial phases in a high school classroom it has favorable results with students.",Trevor Register,http://www.per-central.org/perc/2013/detail.cfm?ID=6156,River Ridge High School and Kennesaw State University,David Rosengrant - Kennesaw State University,2015
