4167,Contributed Poster,"""Good looking"" Animation  Improves Transfer by Loading Meaning into Math","Transferring physics principles from worked examples to new problems can be very hard for students, since they often tend to memorize math manipulations only. Elaborating verbal explanation of the meaning behind math expression often does not seem to help. Therefore, we decided to focus on visual perception. Based on knowledge from grounded cognition research, perception should be more powerful in conveying meaning. We designed several animated multimedia solutions for some difficult problems according to principles derived from grounded cognition, and compared their ability to improve transfer with two very similar animated solutions that contain equivalent spatial information but lack critical perceptual elements. The perceptually rich (good looking) solutions turn out to significantly improve transfer of physics principles, especially when the target problem involves much abstract logical reasoning, and is very different from the example in terms of surface feature.",Zhongzhou Chen,http://www.per-central.org/perc/2011/detail.cfm?ID=4167,University of Illinois at Urbana Champaign,"Gary Gladding
University of Illinois at Urbana Champaign",2011
4075,Contributed Poster,"""Implicit Action"": Understanding Discourse Management in Modeling Instruction","We present Implicit Action, a discourse management tool, through a qualitative video analysis of a Florida International University Modeling Instruction Introductory Physics I class. Implicit Action in Modeling Instruction is where instructors deliberately create intellectual space in which students ideally see value and need for the construction of new classroom norms and tools that are productive in developing a learning community. This space is created by the implications expressed through the instructor's deliberate actions. Discourse Management is a technique to moderate student discussion in Modeling Instruction classes at the university level that was initially described by Desbien. Implicit Action is one of 9 Modeling Discourse Management tools that we have identified. By means of qualitative analysis we illustrate the effectiveness of Implicit Action in implementing Modeling Pedagogical Theory.",Jared Durden,http://www.per-central.org/perc/2011/detail.cfm?ID=4075,FIU,"Eric Brewe/Co-author
Laird Kramer/Co-author",2011
4171,Contributed Poster,"A 12,000-student analysis of normalized gain and alternative metrics using the FCI","The normalized gain, g, is among the most widely- and easily-used metrics in physics education research, particularly as it is applied to the Force Concept Inventory (FCI).  However, its ease and ubiquity mask several pitfalls associated with the metric, particularly when it is used to directly compare a small number of courses.  Specifically, these pitfalls are: the ambiguities between class and student average gain, the tendency not to report error margins, the effect of losses in initially high-scoring populations, and the extent to which details about classes are washed out by reporting a single number.  Here, we extend the work of others by highlighting these pitfalls using data collected from over 12,000 students in several universities.  Ultimately, we propose an alternative metric that assesses the rate of Newtonian thinking in a class, which is more closely aligned with the description of the FCI suggested by the survey authors.",Jason Dowd,http://www.per-central.org/perc/2011/detail.cfm?ID=4171,Harvard University,"Kelly Miller, Harvard University
Brian Lukoff, Harvard University
Nathaniel Lasry, Harvard University and John Abbott College
Eric Mazur, Harvard University",2011
4138,Contributed Poster,A Comparison of Two REU Programs,"A widely used assessment tool for Research Experience for Undergraduates (REU) programs is the Survey of Undergraduate Research Experiences (SURE). [1]  A comparison of the SURE responses given by summer researchers in physics and biology in 2009 showed a difference on the perceived benefit toward understanding the research process.  In an attempt to understand this difference entrance and exit interviews on the topic were conducted with the students from both a physics and a biology REU program in the summer of 2010.  Both groups also completed the SURE. Analysis of the interview data and the SURE results will be discussed.  The REU programs are supported by grants from NSF: for physics, PHY-0851599 and for biology, DBI-0851835.  
1.  D. Lopatto, Cell Biology Education, 3, 270-277. (2004).",Sytil Murphy,http://www.per-central.org/perc/2011/detail.cfm?ID=4138,Kansas State University,Dean Zollman,2011
4181,Contributed Poster,A First Look: ISLE in a Pre-Service Teacher Science Classroom.,"Changes to the physics instruction for our pre-service middle level science teachers began in Fall 2010.  The core of those changes has been the Investigative Science Learning Environment (ISLE).  This initial implementation of an ISLE based curriculum provided an opportunity for qualitative investigation.  Students were asked a complex question requiring multiple representations and higher order thinking on their end of the quarter exam.  This poster will discuss the first iteration of the course, the question with student responses, and implications for further refinement of the use of ISLE in the pre-service teacher physics content courses.",Eric N. Rowley,http://www.per-central.org/perc/2011/detail.cfm?ID=4181,Wright State University,,2011
4048,Contributed Poster,A Large Scale Assessment of the Interaction of Lecture and Lab Interventions in Students Learning,"A large-scale assessment was conducted to assess the effectiveness of implementing lecture and lab interventions in increasing students' understanding of physics concepts and problem solving skills. Standardized conceptual and problem-solving tests (i.e., FCI & MBT) were administered to algebra-based and calculus-based introductory physics students over the course of multiple semesters. A 2 (lecture intervention: interactive engaged classrooms vs. non-interactively engaged classrooms) x 2 (lab intervention: traditional cookbook labs vs. reformed research-based labs) analysis of variance (ANOVA) was conducted. Possible synergism between the two interventions will also be discussed. A multiple regression analysis was performed to investigate the roles of students lab grade and TA effectiveness, as measured by RTOP, in students learning outcomes (i.e., FCI post scores, FCI gain scores, & MBT post scores). Supported by NIH (5RC1GM090897).",Amy Pietan,http://www.per-central.org/perc/2011/detail.cfm?ID=4048,Texas Tech University,"Beth Thacker and K. Kelvin Cheng*
Physics Department
Texas Tech University
Lubbock, Texas 79409",2011
4046,Contributed Poster,A Survey on Student Self-efficacy in Physics Problem Solving,"Self-efficacy is often described as a person's belief in her/his ability to accomplish a specific task, and is both content and context dependent. Self-efficacy is both informed by past performance (of the individual and of those considered to be peers), and can impact current performance levels.  This may be especially important for female students in science, who tend to drop out of science classrooms with much better performance records than their male counterparts.  Ethnic minorities are also under-represented in STEM fields.  Self-efficacy beliefs for both female and minority students informs course-taking patterns and career choices.  Work has been underway to develop an instrument to examine self-efficacy beliefs of students on their problem solving abilities in physics, paralleling work in math self-efficacy literature.  Analysis of student self-efficacy ratings  on physics problem solving tasks as they correlate with performance measures will be presented.  Differences by gender and ethnicity will also be analyzed.",Kimberly A Shaw,http://www.per-central.org/perc/2011/detail.cfm?ID=4046,Columbus State University,,2011
4067,Contributed Poster,A longitudinal study of the development of attitudes and beliefs towards Physics,"Student success in a Physics degree has been shown to depend on more than just performance in course assessment; important additional factors include student attitudes and beliefs about their subject. We have used an instrument (CLASS) that measures how student epistemologies evolve over the course of their undergraduate degrees. Our previous work has sampled a cross-section of students across the Physics undergraduate programme at Edinburgh in a given academic year, and found that student attitudes and beliefs remain essentially static. Here, we present fully longitudinal data collected over the past three years, where we track the evolution of attitudes and beliefs of one group of students. We find broadly similar results: attitudes and beliefs remain surprisingly consistent over time. This suggests that a cross-sectional or pseudo-longitudinal study (collecting snapshot data in one year) is a valid methodology, rather than necessarily having to wait several years to accumulate fully longitudinal data.",Ross Galloway,http://www.per-central.org/perc/2011/detail.cfm?ID=4067,University of Edinburgh,"Kate Slaughter, University of Edinburgh
Simon Bates, University of Edinburgh",2011
4113,Contributed Poster,A scalable system for teaching graphs.,"The ability to work with graphs is a necessary skill in all of the sciences, yet students still struggle with it.  Previous graph-related problems in LON-CAPA required students to pick the correct graph from a set of graphs or infer data from a given graph.  A new problem type has been developed in LON-CAPA that allows students to input (draw) graphs for themselves, in response to a given textual (or formulaic) description.  These graphs are then checked by the server, which determines whether or not the student submitted graph is correct or incorrect.  A study is underway to test the effectiveness of this approach.",James Laverty,http://www.per-central.org/perc/2011/detail.cfm?ID=4113,Michigan State University,,2011
4109,Contributed Poster,A study of student initiated questions in an introductory physics class,"We report findings of a study that investigated the features of student-initiated questions in a general introductory physics class. The questions were extracted from a small group, collaborative peer instruction learning environment. The learning environment was chosen because students freely construct dialogue in the genre of questions in such a setting.  We gained insight into the knowledge construction process by capturing and transcribing questions that arose as students i) tried to understand new ideas and ii) tried to deepen their understanding of already learned ideas. We observed, transcribed, coded and sorted the student-initiated questions for analysis. A preliminary finding is a language pattern suggestive of a questioning hierarchy. We coded questions in 3 key categories; strengthening, deepening, and extending understanding. A finer structure of hierarchy was identified by sorting on specific linguistic forms that students used, such as causal statements, counterargument, and metaphor.",Antoinette Stone,http://www.per-central.org/perc/2011/detail.cfm?ID=4109,"University of California, Davis, Ca","David Webb, Univeristy of California Davis, Ca.
Wendell Potter, University of California, Davis, Ca.",2011
