3510,Contributed Poster,"""Energy Theater"":  Using the body symbolically to understand energy","The essential characteristics of energy are not typically an explicit topic of physics instruction.  Nonetheless, participants in physics courses that involve energy are constantly saying what kinds of thing they think energy might be, both verbally and nonverbally.  The premise of an embodied-cognition theoretical perspective is that we understand the kinds of things that may exist in the world (ontology) in terms of sensory-motor experiences such as object permanence and movement.   We offer an example of an embodied learning activity about energy: that is, an activity in which we deliberately arrange for human bodies to symbolize entities in physical phenomena involving energy transfers and transformations.  Our observations suggest that this Energy Theater uniquely promotes engagement with deep conceptual questions about energy.",Rachel Scherr,http://www.per-central.org/perc/2010/detail.cfm?ID=3510,Seattle Pacific University,"Sarah B. McKagan, McKagan Enterprises
Hunter G. Close, Seattle Pacific University
Eleanor W. Close, Seattle Pacific University",2010
3591,Contributed Poster,'So you're saying...':  Paraphrase and interpretation in peer physics interviews,"Learning Assistants (LAs) at Seattle Pacific University engage in a series of interviews with their non-LA peers to develop their listening and interviewing skills. In the first interview, the LA interviewers are asked to be guests at their interviewees' thinking. In this poster, we focus on two LAs' interpretations of being a guest: wedding guests who do not interfere with the proceedings, and cocktail party guests who contribute ideas to the conversation.  We show how these interpretations are present in their ontological committments, (in)formal use of language, and expectations about interviewing and listening.",Eleanor C Sayre,http://www.per-central.org/perc/2010/detail.cfm?ID=3591,Wabash College,"Rachel E Scherr, Hunter Close, Seattle Pacific University",2010
3578,Contributed Poster,A Conceptual Analysis Approach to Physics Problem Solving,"Students in introductory physics courses treat problem solving as an exercise in manipulating equations, symbols, and quantities with the goal of obtaining the correct answer. Although this approach is efficient for getting answers, it is far from optimal for learning how conceptual knowledge is applied in the problem solving process. The goal of this study is to refine and evaluate an approach that encourages students to begin by writing a strategic analysis of a problem based on principles and procedures, and then to follow with a documented problem solution that exhibits, side-by-side, how concepts and equations go together in a solution. We will discuss the implementation and effectiveness of this approach in four local high school classrooms.",Jennifer L. Docktor,http://www.per-central.org/perc/2010/detail.cfm?ID=3578,"Beckman Institute and Department of Physics, University of Illinois at Urbana-Champaign","Natalie E. Strand, Beckman Institute and Department of Physics, University of Illinois at Urbana-Champaign
Jose P. Mestre, Beckman Institute and Department of Physics, University of Illinois at Urbana-Champaign
Brian H. Ross, Beckman Institute and Department of Psychology, University of Illinois at Urbana-Champaign",2010
3508,Contributed Poster,A case study on reflective writing,"It has been shown in studies on the subject that many students view science as weakly connected pieces of information to be separately learned in contrast to the web of interconnections perceived by the instructors. Kalman pointed out that developing a scientific mindset may not simply be a conceptual change from personal scientific concepts to scientifically accepted concepts. It may also be a change in attitude from a view that study in science is a matter of solving
problems using as independent set of tools, classified according to problem type, to a view that a science subject consists of a web of interconnected concepts. He has developed a toolbox to bring about the change. Reflective writing is one of these tools. In this study, we use the tradition of case study to explore the relationship among students writing processes, products and attitude to physics and science courses.",Xiang Huang,http://www.per-central.org/perc/2010/detail.cfm?ID=3508,Concordia University,,2010
3624,Contributed Poster,Addressing Student Difficulties with Statistical Mechanics: The Boltzmann Factor,"As part of research into student understanding of topics related to thermodynamics and statistical mechanics at the upper division, we have identified student difficulties in applying concepts related to the Boltzmann factor and the canonical partition function. With this in mind, we have developed a guided-inquiry worksheet activity (tutorial) designed to help students develop a better understanding of where the Boltzmann factor comes from and why it is useful. The tutorial guides students through the derivation of both the Boltzmann factor and the canonical partition function. Preliminary results suggest that students who participated in the tutorial had a higher success rate on assessment items than students who had only received lecture instruction on the topic. We present results that motivate the need for this tutorial, the outline of the derivation used, and results from implementations of the tutorial.",Trevor I. Smith,http://www.per-central.org/perc/2010/detail.cfm?ID=3624,"Department of Physics & Astronomy, University of Maine","John R. Thompson
  Department of Physics & Astronomy, University of Maine
  The Maine Center for Research in STEM Education, University of Maine

Donald B. Mountcastle
  Department of Physics & Astronomy, University of Maine",2010
3544,Contributed Poster,Addressing Student Needs in Instruction on the Expansion and Age of The Universe,"Recent scientific discoveries have bolstered the Hot Big Bang and Inflation cosmological models for the origin of the universe.  At Chicago State University we endeavor to bring these new findings to the introductory astronomy course through interactive tutorials and hands-on inquiry-based laboratory activities.  We have used science data-based resources as instructional aides to teach students about the expansion and age of the universe.  Student pre-course essays indicate that students enter the class with a wide range of ideas regarding the age of the universe.  Their essays and responses to pre-course surveys reveal that their ideas and the evidence they cite to support it are often incorrect.   We have begun to use analysis of student essays, pre-course surveys, pre and post laboratory assessments, course examinations, and interviews to investigate the extent to which the laboratory activities and tutorials are helping students overcome initial ideas and gain an understanding of this topic.",Geraldine L. Cochran,http://www.per-central.org/perc/2010/detail.cfm?ID=3544,The Science House,"Kim Coble, Virginia Hayes, Melissa Nickerson, Chicago State University; 
Janelle M. Bailey, University of Nevada Las Vegas;
Lynn Cominsky, Kevin McLin, Sonoma State University",2010
3532,Contributed Poster,An Evaluation of the Effectiveness of Short Science Workshops for K-12 Teachers*,"We compare the effectiveness of brief science workshops that we have conducted for K-12 teachers with the in depth Physics by Inquiry Programs also conducted at University of Cincinnati. A four-week 120-hour Physics by Inquiry course is held for teachers in grades 5-12 and a separate two-week 60-hour course for teachers in grades K-5. Both courses use Physics by Inquiry1 modules developed by Lillian McDermott and the Physics Education Group at the University of Washington.  Due to requests from local school districts, we have also offered short science workshops with durations of from one-half to five days in length. We compared pretest and posttest data for similar physics topics, which were covered using Physics by Inquiry materials, for both the short and longer programs. The gains in conceptual understanding were much greater for the teachers in the more in depth Physics by Inquiry programs.

* Supported by The Improving Teacher Quality Program administered by the Ohio Board of Regents.

1. Physics by Inquiry, L.C. McDermott and the Physics Education Group at the University of Washington, Wiley (1996).",Robert J. Endorf,http://www.per-central.org/perc/2010/detail.cfm?ID=3532,University of Cincinnati,"Kathleen M. Koenig, Wright State University",2010
3525,Contributed Poster,An Inquiry-Oriented Assessment Tool for Exploring Students Reasoning,"As a part of a study on the science preparation of elementary school teachers, we are studying students reasoning skills as they apply scientific concepts. We have devised content questions, which are open-ended with the distinguishing feature of applying recently learned concepts in a new context. This requires that students recognize and generalize the relevant facts or concepts and their interrelationships to suggest an applicable or plausible theory. To evaluate students answers, we developed a rubric based on Blooms taxonomy as revised and expanded by Anderson.  We coded the students answers in terms of knowledge types and cognitive process components, and for each component we have defined three levels of accomplishment. This method fulfils our primary objective of constructing a method for comparing students' reasoning across different disciplines. In this paper, we will present an example of a content question and the method of analysis for this case.",Mojgan Matloob Haghanikar,http://www.per-central.org/perc/2010/detail.cfm?ID=3525,Kansas State University,"Co-authors:
Sytil K. Murphy, Kansas State University
Dean A. Zollman, Kansas State University",2010
3605,Contributed Poster,Are Learning Assistants Better Secondary Science Teachers?,"This study investigates how the Learning Assistant (LA) experience affects teachers first year of teaching. The LA Program provides interested science majors with the opportunity to explore teaching through weekly teaching responsibilities, an introduction to physics education research, and a learning community within the university environment. Some of these LAs are recruited to secondary science teacher certification programs. We hypothesized that the LA experience would enhance the teaching practices for the LAs who ultimately become teachers. To test this hypothesis, LAs were compared to a matched sample of teachers who completed the same teacher preparation program as the LAs but did not have the LA treatment. LAs and non-LAs were compared through interviews, classroom observations, artifact packages, and observations made with Reformed Teacher Observation Protocol (RTOP) collected within the first year of teaching. Some differences were found, I will discuss these findings and their implications.",Kara E. Gray,http://www.per-central.org/perc/2010/detail.cfm?ID=3605,School of Education University of Colorado  Boulder,"Valerie K. Otero
School of Education University of Colorado  Boulder",2010
3579,Contributed Poster,Assessing Students Ability to Solve Textbook-Style Problems,"Development of students problem solving ability is commonly cited as one of the primary goals in introductory physics courses.  However, there is no broadly agreed upon definition of what is meant by problem solving.  Most physicists ultimate want students to be able to successfully apply a logical yet flexible approach to solving real world problems significantly different from any they have seen before.  Still, many introductory instructors are first and foremost concerned with how successfully and thoughtfully students solve standard textbook-style problems.  We have developed a 15-item survey to help assess students abilities at solving textbook-style problems. In the Fall of 2009, we beta-tested this instrument on introductory physics students (pre-instruction and post-instruction) at several institutes and on a pool of experts. In this poster, we will present details of the survey instrument, its administration, and some results from our first round of testing.",Jeffrey Marx,http://www.per-central.org/perc/2010/detail.cfm?ID=3579,McDaniel College,"Karen Cummings
Southern Connecticut State University",2010
3576,Contributed Poster,Assessing students' attitudes in a college physics course in Mexico,"Considering the benefits of modeling instruction in improving conceptual learning while students work more like scientists, an implementation was made in an introductory Physics course in a Mexican University. Recently Brewe, Kramer and O'Brien have observed positive attitudinal shifts using modeling instruction. These results are contrary to previous observations on other methodologies that promote active learning. Inspired in those results, the Colorado Learning Attitudes about Science Survey (CLASS) was applied as pre and post tests in two courses with modeling. In comparing the different categories of the CLASS, we have determined positive shifts in all the categories and significantly differences in Overall and Applied Conceptual Understanding for a sample of 44 students. Given the characteristics of the sample, this study has required non parametric methods.",Hugo Alarcon,http://www.per-central.org/perc/2010/detail.cfm?ID=3576,Tecnologico de Monterrey,"Jorge de la Garza
Tecnologico de Monterrey",2010
3554,Contributed Poster,Assessing the Effectiveness of the Upper-Division Physics Advanced Laboratory Course,"While much work has been done assessing lower-division undergraduate physics courses, there is a dearth of work in upper-division courses.  This study was performed to begin this process in an upper-division advanced laboratory course at the Colorado School of Mines.  A Global Concept Assessment (GCA) was developed and then administered at the beginning and end of the semester to assess student retention of important course concepts.  Additionally, short mini-quizzes were developed for each lab and then administered either directly before or directly after that days lab to investigate whether previewing or reviewing lab content resulted in more effective learning as measured by the GCA.  Results indicate that the lab course is effective at teaching target concepts to a high degree of statistical certainty with negligible differences between preview and review effects.",David Schuster,http://www.per-central.org/perc/2010/detail.cfm?ID=3554,Colorado School of Mines,"Vince Kuo, Colorado School of Mines
Lawrence Wiencke, Colorado School of Mines",2010
3595,Contributed Poster,Benefit In Electricity And Magnetism From Prior Instruction Using The Modeling Applied to Problem Solving Pedagogy in Mechanics,"We examine the performance of a group of students in Introductory Electricity and Magnetism following a ReView course in Introductory Mechanics focusing on problem solving employing the MAPS pedagogy [1]. The group consists of students who received a D in the fall mechanics course (8.01) and were given the chance to attend the ReView course and take a final retest.  Improvement to a passing grade was qualification for the Electricity and Magnetism course in the spring. The ReView course was conducted twice - during January 2009 and January 2010. As a control, we applied a similar procedure to a group of students with similar z-scores in 8.01 in Fall 2007 that were not offered the ReView course. We show that the ReView students perform ~ 0.5 standard deviations better than what is expected based on their performance on the fall exams (p < 0.05).

[1] ""Modeling Applied to Problem Solving""  Andrew Pawl, Analia Barrantes, and David E. Pritchard. AIP Conference Proceedings vol.1179 , pp. 51-54, 2009 PHYSICS EDUCATION RESEARCH CONFERENCE.",Saif Rayyan,http://www.per-central.org/perc/2010/detail.cfm?ID=3595,"Physics Department and Research Lab of Electronics, Massachusetts Institute of Technology","Andrew Pawl,
Physics Department and Research Lab of Electronics, Massachusetts Institute of Technology.
Analia Barrantes,
Physics Department and Research Lab of Electronics, Massachusetts Institute of Technology.
Raluca Teodorescu, 
Physics Department and Research Lab of Electronics, Massachusetts Institute of Technology.
David E. Pritchard
Physics Department and Research Lab of Electronics, Massachusetts Institute of Technology.",2010
3560,Contributed Poster,But Does It Last?  Sustaining a Research-Based Curriculum in Upper-Division Electricity & Magnetism,"We report on the process and outcomes from a three-year, six-semester project to develop, establish, and maintain a new course approach in junior-level electricity and magnetism (E&M).  The course outcomes  improved learning gains and positive student attitudes  were sustained over five semesters of transfer between 5 different instructors of our E&M course.  Additionally, the vast majority of the developed materials (i.e., clicker questions, interactive tutorials, modified homework, and documented student difficulties) were used by these instructors as well as being used at other institutions.  These results indicate a high rate of sustainability of the course structure over time, between instructors, and between institutions.  We describe the factors enabling this transfer to date, including instructors personal experiences based on detailed longitudinal interviews.",Stephanie V. Chasteen,http://www.per-central.org/perc/2010/detail.cfm?ID=3560,University of Colorado - Boulder,"Rachel E. Pepper
Steven J. Pollock
Katherine K. Perkins
University of Colorado - Boulder",2010
3630,Contributed Poster,Can Spatial Skills Training Improve Achievement in Introductory Mechanics?,"Although frequently neglected in traditional K16 instruction, 3-D spatial skills are critical to success in science and engineering fields, especially physics. We investigated whether formal spatial skills training can improve achievement in an undergraduate calculus-based mechanics course. Participants (28 female, 49 male) were randomly assigned to either a training group that completed six two-hour spatial training sessions, or a control group that did not. The training group consistently outperformed the control group on the courses exams\quizzes with an effect size of d = 0.38 for the examination composite score. However, the groups did not differ on a Force Concept Inventory (FCI) post-test. Nevertheless, common measures of spatial skills predicted students normalized FCI gains independent of FCI pre-test scores. These results illustrate that developing spatial skills is an important goal of physics instruction, and that improving these skills can improve problem-solving (although not necessarily conceptual understanding) in introductory mechanics.",David I. Miller,http://www.per-central.org/perc/2010/detail.cfm?ID=3630,Harvey Mudd College,"Diane F. Halpern, Claremont McKenna College
Peter N. Saeta, Harvey Mudd College",2010
3613,Contributed Poster,Can some wrong answers be more right than others?,"The Force Concept Inventory (FCI) has been efficiently used to assess conceptual learning in mechanics. Each FCI question has one Newtonian answer and four wrong answers (distracters). Researchers and practitioners most frequently use measures of total score to assess learning. Yet, are all wrong answers equivalent? We conducted Latent Markov Chain Modeling (LMCM) analyses of all choices (right and wrong) on a subset of four FCI questions. LMCM assesses whether there are groups of students sharing similar patterns of responses. We infer that students sharing similar patterns also share similar reasoning. Our results show seven reasoning-groups. LMCM also computes probabilities of transition from one reasoning-group to another following instruction. When examining transitions between groups, we note a clear hierarchy. Groups at the top of the hierarchy are comprised of students that use Newtonian thinking more consistently. Furthermore, proficient students choose some wrong answers more frequently.",Helena Dedic,http://www.per-central.org/perc/2010/detail.cfm?ID=3613,Vanier College,"Steven Rosenfield, Vanier College
Nathaniel Lasry, John Abbott College",2010
3485,Contributed Poster,"Changes in Students: Conceptual Understanding of Force, Velocity, and Acceleration","We have developed a multiple-choice test designed to probe students' conceptual understanding of the relationships among the directions of force, velocity, and acceleration. We report here on student data taken over the course of instruction in introductory mechanics and electricity and magnetism. This data suggests that honors students move from the common incorrect response, for example that velocity must be in the direction of the acceleration or net force, through a ""partially correct"" response, that velocity can be either opposite to or in the direction of the acceleration or net force but not zero, before arriving at a correct model. This data is in agreement with previously reported results that showed these patterns among different levels of students but was not a within student study. In addition, we report on the effectiveness of different small computer based training sessions given shortly before students take this quiz.",Rebecca Rosenblatt,http://www.per-central.org/perc/2010/detail.cfm?ID=3485,The Ohio State University,"Andrew Heckler
The Ohio State University",2010
3589,Contributed Poster,Characterizing Complexity of Computer Simulations and Implications for Student Engagement,"Interactive simulations can be engaging tools for student learning, allowing students to explore phenomena by asking questions and seeking answers by interacting with the simulation and interpreting the effects. PhET simulations allow this process to happen dynamically so that students can continuously probe and explore the underlying science. For students to use simulations productively, understanding the science in the simulation must be challenging enough to maintain students interest, but not so challenging that students are overwhelmed. A key aspect of achieving a good balance is the complexity of the simulation for students. We have formulated an initial model to quantify complexity based on the number, range, and effects of controls and representations within a simulation. We account for students prior knowledge by adjusting the measured complexity depending on how students interpret the representations and conceptual connections within the simulation. Implications for simulation design and student engagement will be discussed.",Noah Podolefsky,http://www.per-central.org/perc/2010/detail.cfm?ID=3589,University of Colorado,"Wendy K. Adams, University of Colorado
Katherine K. Perkins, University of Colorado",2010
3564,Contributed Poster,Childrens Attitudes about Science as a Result of Informal Science Education,"The JILA Physics Frontier Center Partnerships for Informal Science Education in the Community (PISEC) provides informal after-school inquiry-based science teaching opportunities for university participants with children typically underrepresented in science. PISEC is in the process of validating the Childrens Attitude Survey (CAS), which is based on the Colorado Learning Attitudes about Science Survey (designed to measure college students attitudes about science and the nature of science.)  The CAS measures childrens attitudes about science and the nature of science. We present pre- and post-semester results for several semesters of the PISEC program, and demonstrate that, unlike most introductory physics courses in college, after-school informal science programs support and promote positive attitudes about science. This work is supported, in part, by NSF # 0551010, the JILA AMO PFC.",Rosemary P. Wulf,http://www.per-central.org/perc/2010/detail.cfm?ID=3564,University of Colorado Physics,"Laurel M. Mayhew, University of Colorado Physics
Noah D. Finkelstein, University of Colorado Physics",2010
3593,Contributed Poster,Clickers or flashcards: An activity theory interpretation,"Physics educators and researchers have recently begun to distinguish between pedagogical approaches and educational technologies used to implement them. For instance, peer instruction has been shown to be equally effective, in terms of student learning outcomes, when implemented with clickers or flashcards.  In such a situation, technological tools (clickers and flashcards) can be viewed as mediating pedagogical techniques (peer instruction or traditional instruction). In this paper, we use activity theory to understand peer instruction, with particular attention to the role of tools. This perspective helps clarify clickers and flashcards differences, similarities, impacts in the classroom, and utility to education researchers. Our analysis also suggests improvements and new uses. Finally, we propose activity theory as a useful approach in understanding and improving the use of technology in the physics classroom.",Edward Price,http://www.per-central.org/perc/2010/detail.cfm?ID=3593,California State University San Marcos,"Charles De Leone, California State University San Marcos
Nathan Lasry, John Abbott College",2010
3570,Contributed Poster,Closing the Feedback Loop: Assessment in an Introductory Physics Course for Nonmajors,"Effective teaching requires that instructors are aware of what students know and how they learn. Assessment, particularly formative assessment, plays a key role in supporting student learning when it is used to inform instruction. Though the research literature has many examples of innovative science course reform efforts, few studies have examined assessment within these courses, particularly in courses that employ multiple components (e.g., lecture, laboratory, recitation) in which assessment is carried out by different instructors. The purpose of this study was to understand the way in which information about student learning is disseminated among faculty and teaching assistants (TAs) undertaking course reform efforts in an introductory physics course for nonmajors. Data were gathered through observations of class sessions and interviews with students, professors, and TAs.  We will share a model feedback loop through which assessment data can be used to inform instruction in introductory science courses.",Nilay Muslu,http://www.per-central.org/perc/2010/detail.cfm?ID=3570,University of Missouri Columbia,"Dr. Deborah Hanuscin
University of Missouri Columbia",2010
3535,Contributed Poster,Constructing Definitions as a Goal of Inquiry,"In a class on perception, students, over the course of 3 weeks, constructed an account of blurriness with respect to vision, describing blurriness as occurring when more than one ray from two separate points out in space are hitting the retina at one point. This account of blurriness, however, was just one of many introduced early on in our investigations of the eye. As students worked to model the eye and developed a consensus description of how lenses and pinholes create images, the the separate points in space to one point on the retina idea was refined, gained prominence in discussions and became a stable, useful, and precise concept. This paper explores one students progressive understanding of blurriness, and the activities and interactions that supported the development of this definition.",Leslie J. Atkins,http://www.per-central.org/perc/2010/detail.cfm?ID=3535,"CSU, Chico","Irene Y. Salter, CSU, Chico, Department of Science Education",2010
3550,Contributed Poster,Constructing a Model of Physics Expertise,"Research on physics expertise has predominantly focused on cognitive differences between physics experts and novices where the novices are high school or introductory college students and the experts are university physics professors or graduate doctoral students. Most physics expertise studies declare the experts to be physics faculty without justifying this decision. To establish more clearly the characteristics of physics experts, we conducted a qualitative interview pilot study of three university physics professors. The professors each had an hour-long interview where they were about their experiences of becoming a physics expert. We present the analysis of the question, What makes a physics expert? Analysis of the data resulted in the construction of a model of physics expertise, which indicates that one is a specific physics expert first, acquires general physics expert characteristics and then becomes an expert in physics or a boundary crosser.",Idaykis Rodriguez,http://www.per-central.org/perc/2010/detail.cfm?ID=3550,Florida International University,"Eric Brewe, Florida International University
Laird Kramer, Florida International University",2010
3588,Contributed Poster,Creating Classroom Reform Using a Sociocultural Mediation Process,"We propose a process designed to help actors (instructors and students) reflect on their classroom learning environments, and negotiate social action to modify those environs. Usually actors implicitly negotiate their roles in, and expectations of, their classrooms.  However, an explicit process whereby actors list, rank, and discuss their important learning elements, and then rate their classroom with respect to those elements, can shape this negotiation into a cogenerative goal setting activity.  This mediation is useful for continuously identifying and addressing specific targets for classroom reform.  Furthermore, all community members can have the opportunity to be collectively engaged in building a unique learning environment.  Benefits to students and instructors include a concrete method for negotiating a frame shift toward student-centered learning modes.  Advantages to educational researchers include new opportunities to analyze artifacts produced as a result of a collective process.",Natan Samuels,http://www.per-central.org/perc/2010/detail.cfm?ID=3588,Florida International University,"Eric Brewe, Florida International University
Laird Kramer, Florida International University",2010
